[-0.02726957 -0.03551631]
[-0.06627752 -0.03900795]
[-0.10873621 -0.04245869]
[-0.15356306 -0.04482685]
[-0.20062928 -0.04706622]
[-0.24975617 -0.04912689]
[-0.30071353 -0.05095736]
[-0.35222071 -0.05150719]
[-0.40395735 -0.05173664]
[-0.45657216 -0.05261481]
[-0.50968629 -0.05311413]
[-0.56390473 -0.05421844]
[-0.61882161 -0.05491688]
[-0.67303399 -0.05421238]
[-0.72616278 -0.05312879]
[-0.77686413 -0.05070135]
[-0.82484354 -0.04797942]
[-0.86985885 -0.04501531]
[-0.9137197  -0.04386084]
[-0.95627831 -0.04255861]
[-0.99542935 -0.03915103]
[-1.03111047 -0.03568112]
[-1.0642945  -0.03318403]
[-1.09498183 -0.03068732]
[-1.12319479 -0.02821297]
[-1.14897245 -0.02577766]
[-1.17136574 -0.02239329]
[-1.19043048 -0.01906474]
[-1.2  0. ]
[-1.1987581  0.0012419]
[-1.19627021  0.0024879 ]
[-1.19052817  0.00574203]
[-1.18151372  0.00901446]
[-1.17019949  0.01131423]
[-1.15755355  0.01264594]
[-1.14354336  0.01401018]
[-1.12713689  0.01640648]
[-1.10830195  0.01883493]
[-1.08600891  0.02229305]
[-1.06123279  0.02477612]
[-1.03395889  0.0272739 ]
[-1.00418696  0.02977193]
[-0.97293581  0.03125115]
[-0.93824644  0.03468936]
[-0.90018944  0.03805701]
[-0.86087164  0.03931779]
[-0.82043436  0.04043729]
[-0.77805359  0.04238076]
[-0.73494444  0.04310915]
[-0.69135428  0.04359016]
[-0.64755839  0.04379588]
[-0.60185409  0.0457043 ]
[-0.55656826  0.04528584]
[-0.51203555  0.04453271]
[-0.46858955  0.043446  ]
[-0.42555425  0.0430353 ]
[-0.38324373  0.04231052]
[-0.34095503  0.04228869]
[-0.30096865  0.03998639]
[-0.26353059  0.03743806]
[-0.22885109  0.0346795 ]
[-0.19510519  0.03374591]
[-0.16244312  0.03266206]
[-0.13299003  0.0294531 ]
[-0.10684058  0.02614944]
[-0.08406382  0.02277676]
[-0.06270798  0.02135584]
[-0.04280802  0.01989995]
[-0.02438748  0.01842054]
[-0.00746025  0.01692723]
[0.0059676  0.01342785]
[0.01589586 0.00992826]
[0.02332695 0.0074311 ]
[0.02826417 0.00493722]
[0.02971037 0.0014462 ]
[ 0.02766649 -0.00204388]
[ 0.02213122 -0.00553527]
[ 0.01410145 -0.00802976]
[ 0.00357393 -0.01052753]
[-0.00945346 -0.01302738]
[-0.02497983 -0.01552638]
[-0.04399919 -0.01901936]
[-0.06649681 -0.02249761]
[-0.09044484 -0.02394803]
[-0.11680141 -0.02635657]
[-0.14550606 -0.02870465]
[-0.17747629 -0.03197023]
[-0.21260046 -0.03512417]
[-0.24873314 -0.03613268]
[-0.28570151 -0.03696837]
[-0.32530645 -0.03960494]
[-0.36731241 -0.04200596]
[-0.41144805 -0.04413563]
[-0.45540903 -0.04396098]
[-0.49887787 -0.04346885]
[-0.54253196 -0.04365408]
[-0.58604412 -0.04351216]
[-0.62909067 -0.04304656]
[-0.67135918 -0.04226851]
[-0.71355542 -0.04219624]
[-0.75540286 -0.04184744]
[-0.79564854 -0.04024568]
[-0.83407294 -0.0384244 ]
[-0.87049116 -0.03641822]
[-0.90575252 -0.03526136]
[-0.93973559 -0.03398307]
[-0.97234746 -0.03261187]
[-1.0015221  -0.02917463]
[-1.02722016 -0.02569807]
[-1.05042272 -0.02320256]
----
[-4.06779130e-01  1.42682941e-04]
[-4.06494769e-01  2.84360728e-04]
[-0.40707073 -0.00057596]
[-0.40950297 -0.00243223]
[-0.4137743  -0.00427134]
[-0.4198545 -0.0060802]
[-0.42670029 -0.00684578]
[-0.43426262 -0.00756233]
[-0.44148697 -0.00722436]
[-0.44832096 -0.00683399]
[-0.45671474 -0.00839378]
[-0.4666068  -0.00989205]
[-0.47592421 -0.00931741]
[-0.48459797 -0.00867376]
[-0.49356356 -0.0089656 ]
[-0.50275412 -0.00919055]
[-0.5121009  -0.00934679]
[-0.52253391 -0.010433  ]
[-0.5339749  -0.01144099]
[-0.54533808 -0.01136318]
[-0.55653834 -0.01120025]
[-0.56649194 -0.00995361]
[-0.57512474 -0.0086328 ]
[-0.58437263 -0.00924789]
[-0.59416724 -0.00979461]
[-0.60343652 -0.00926929]
[-0.61211274 -0.00867621]
[-0.61913287 -0.00702013]
[-0.62444627 -0.0053134 ]
[-0.62901479 -0.00456853]
[-0.63280581 -0.00379102]
[-0.63679235 -0.00398654]
[-0.64094616 -0.00415381]
[-0.64323793 -0.00229177]
[-6.43651549e-01 -4.13619043e-04]
[-6.44184112e-01 -5.32563043e-04]
[-0.64483188 -0.00064777]
[-6.44590317e-01  2.41564782e-04]
[-0.64346111  0.00112921]
[-0.64045219  0.00300893]
[-0.6355847   0.00486749]
[-0.63089303  0.00469167]
[-0.62641048  0.00448255]
[-0.62116901  0.00524147]
[-0.61520616  0.00596284]
[-0.60756488  0.00764128]
[-0.59830049  0.00926439]
[-0.58748051  0.01081998]
[-0.57718435  0.01029616]
[-0.56748803  0.00969632]
[-0.55746348  0.01002454]
[-0.54718539  0.01027809]
[-0.53573055  0.01145484]
[-0.52318474  0.01254581]
[-0.50964203  0.01354271]
[-0.49520397  0.01443806]
[-0.48197861  0.01322536]
[-0.47006459  0.01191402]
[-0.45855036  0.01151423]
[-0.4475209   0.01102946]
[-0.43605708  0.01146382]
[-0.4242423   0.01181478]
[-0.41416171  0.01008059]
[-0.40588723  0.00827448]
[-0.39847736  0.00740988]
[-0.39198401  0.00649335]
[-0.38545233  0.00653169]
[-0.37892733  0.00652499]
[-0.37245363  0.0064737 ]
[-0.36707507  0.00537856]
[-0.36382777  0.0032473 ]
[-0.36273339  0.00109438]
[-3.62799211e-01 -6.58232854e-05]
[-0.3640248  -0.00122559]
[-0.365402  -0.0013772]
[-0.36692163 -0.00151964]
[-0.37057355 -0.00365192]
[-0.37633327 -0.00575972]
[-0.3841619  -0.00782863]
[-0.39300608 -0.00884417]
[-0.40280483 -0.00979875]
[-0.41348984 -0.01068501]
[-0.42398573 -0.01049589]
[-0.43421765 -0.01023192]
[-0.44611193 -0.01189427]
[-0.45958213 -0.0134702 ]
[-0.47452951 -0.01494738]
[-0.49084359 -0.01631407]
[-0.50740293 -0.01655934]
[-0.52408369 -0.01668076]
[-0.53976082 -0.01567713]
[-0.55431678 -0.01455596]
[-0.56964268 -0.0153259 ]
[-0.58562435 -0.01598167]
[-0.60114351 -0.01551916]
[-0.61608631 -0.0149428 ]
[-0.63134432 -0.01525801]
[-0.64680824 -0.01546392]
[-0.66036899 -0.01356075]
[-0.6719325  -0.01156351]
[-0.68341986 -0.01148736]
[-0.69475397 -0.01133411]
[-0.70486008 -0.01010611]
[-0.71367274 -0.00881266]
[-0.72213586 -0.00846312]
[-0.73019644 -0.00806058]
[-0.73780485 -0.00760841]
[-0.74291503 -0.00511018]
[-0.74549648 -0.00258144]
[-7.45533907e-01 -3.74311529e-05]
[-0.74402711  0.0015068 ]
[-0.74198498  0.00204213]
[-0.73941963  0.00256534]
[-0.73534638  0.00407325]
[-0.7297897   0.00555669]
[-0.72378333  0.00600637]
[-0.71736421  0.00641912]
[-0.70857233  0.00879189]
[-0.69846325  0.01010908]
[-0.68710202  0.01136123]
[-0.67556311  0.01153892]
[-0.66392353  0.01163958]
[-0.65026233  0.0136612 ]
[-0.63467384  0.01558848]
[-0.61926763  0.01540621]
[-0.60415371  0.01511392]
[-0.58844149  0.01571222]
[-0.57224602  0.01619548]
[-0.55568698  0.01655904]
[-0.53788765  0.01779933]
[-0.51898119  0.01890646]
[-0.49910936  0.01987183]
[-0.47942103  0.01968833]
[-0.46006307  0.01935796]
[-0.44017875  0.01988432]
[-0.41991357  0.02026518]
[-0.39941354  0.02050002]
[-0.38082351  0.01859003]
[-0.36327185  0.01755166]
[-0.34687681  0.01639504]
[-0.33174596  0.01513085]
[-0.31697587  0.01477009]
[-0.30265811  0.01431777]
[-0.2908787   0.01177941]
[-0.28170631  0.00917239]
[-0.27319303  0.00851328]
[-0.26538608  0.00780696]
[-0.25932776  0.00605831]
[-0.25505028  0.00427749]
[-0.25157598  0.00347429]
[-0.24892284  0.00265315]
[-2.49104408e-01 -1.81571696e-04]
[-0.25211977 -0.00301537]
[-0.25695349 -0.00483371]
[-0.26358048 -0.00662699]
[-0.27096577 -0.00738529]
[-0.27906955 -0.00810378]
[-0.28984718 -0.01077763]
[-0.30323775 -0.01339057]
[-0.31816325 -0.0149255 ]
[-0.33453381 -0.01637056]
[-0.35324755 -0.01871373]
[-0.37418402 -0.02093648]
[-0.39720396 -0.02301994]
[-0.4221493  -0.02494534]
[-0.44784383 -0.02569452]
[-0.47310163 -0.02525781]
[-0.49773672 -0.02463509]
[-0.52356558 -0.02582886]
[-0.55039469 -0.02682911]
[-0.57702304 -0.02662835]
[-0.60225243 -0.02522939]
[-0.62589737 -0.02364494]
[-0.64778706 -0.02188969]
[-0.66976674 -0.02197968]
[-0.69168495 -0.02191821]
[-0.71239527 -0.02071032]
[-0.73176411 -0.01936884]
[-0.75067123 -0.01890712]
[-0.76900401 -0.01833278]
[-0.78665806 -0.01765405]
[-0.80153768 -0.01487962]
[-0.81356605 -0.01202836]
[-0.82368375 -0.0101177 ]
[-0.83184273 -0.00815899]
[-0.83900557 -0.00716284]
[-0.84514038 -0.00613481]
[-0.8482206  -0.00308022]
[-8.48233164e-01 -1.25604731e-05]
[-0.84517801  0.00305515]
[-0.83906811  0.0061099 ]
[-0.8319299   0.00713821]
[-0.82379515  0.00813475]
[-0.81470117  0.00909398]
[-0.80269105  0.01201012]
[-0.78782387  0.01486718]
[-0.77017611  0.01764776]
[-0.75084312  0.01933299]
[-0.72993478  0.02090834]
[-0.70857587  0.02135891]
[-0.68689975  0.02167612]
[-0.66304729  0.02385247]
[-0.63717919  0.02586809]
[-0.61047563  0.02670356]
[-0.58412785  0.02634778]
[-0.55832859  0.02579926]
[-0.53226933  0.02605926]
[-0.50614505  0.02612428]
[-0.47915161  0.02699344]
[-0.45149053  0.02766107]
[-0.42436606  0.02712447]
[-0.39797489  0.02639117]
[-0.37350376  0.02447114]
[-0.35112068  0.02238308]
[-0.32897423  0.02214645]
[-0.30720593  0.0217683 ]
[-0.28694896  0.02025697]
[-0.26932148  0.01762748]
[-0.25442142  0.01490005]
[-0.24132783  0.01309359]
[-0.23010717  0.01122066]
[-0.21981411  0.01029306]
[-0.21049689  0.00931722]
[-0.20419753  0.00629935]
[-0.20094358  0.00325395]
[-0.19974896  0.00119462]
[-1.99618748e-01  1.30215724e-04]
[-0.20055348 -0.00093474]
[-0.20354921 -0.00299573]
[-0.20859313 -0.00504392]
[-0.21666332 -0.00807019]
[-0.22772373 -0.01106041]
[-0.23972308 -0.01199935]
[-0.25260332 -0.01288023]
[-0.26729941 -0.01469609]
[-0.28373386 -0.01643445]
[-0.30281601 -0.01908215]
[-0.32243558 -0.01961958]
[-0.34247396 -0.02003837]
[-0.3638049  -0.02133094]
[-0.38628892 -0.02248402]
[-0.41077388 -0.02448496]
[-0.43708896 -0.02631509]
[-0.46504561 -0.02795665]
[-0.49343916 -0.02839354]
[-0.52205859 -0.02861943]
[-0.54968957 -0.02763098]
[-0.57812508 -0.0284355 ]
[-0.60715345 -0.02902838]
[-0.63656171 -0.02940826]
[-0.66613887 -0.02957716]
[-0.69367926 -0.02754039]
[-0.71899869 -0.02531942]
[-0.74293511 -0.02393643]
[-0.76534268 -0.02240757]
[-0.78709198 -0.0217493 ]
[-0.80806455 -0.02097257]
[-0.82815332 -0.02008877]
[-0.84526273 -0.01710941]
[-0.86031703 -0.0150543 ]
[-0.87325404 -0.01293701]
[-0.88402378 -0.01076974]
[-0.89358712 -0.00956335]
[-0.90191126 -0.00832414]
[-0.90796913 -0.00605787]
[-0.91174192 -0.00377279]
[-0.9132183  -0.00147638]
[-9.12393925e-01  8.24377141e-04]
[-0.90827121  0.00412271]
[-0.90086251  0.00740871]
[-0.89219086  0.00867164]
[-0.88228468  0.00990618]
[-0.87117828  0.01110641]
[-0.8579124   0.01326588]
[-0.84153888  0.01637352]
[-0.82212629  0.0194126 ]
[-0.80076226  0.02136403]
[-0.77755089  0.02321137]
[-0.75161385  0.02593704]
[-0.72309698  0.02851687]
[-0.69217162  0.03092537]
[-0.66003516  0.03213646]
[-0.62690376  0.0331314 ]
[-0.59200992  0.03489384]
[-0.55560659  0.03640333]
[-0.51996357  0.03564302]
[-0.48534782  0.03461576]
[-0.45201831  0.0333295 ]
[-0.41922155  0.03279677]
[-0.38719488  0.03202667]
[-0.35616293  0.03103195]
[-0.3253346   0.03082833]
[-0.29490711  0.03042749]
[-0.26606339  0.02884372]
[-0.23896467  0.02709871]
[-0.21375059  0.02521409]
[-0.19053987  0.02321072]
[-0.17043171  0.02010815]
[-0.15350384  0.01692788]
[-0.13881552  0.01468831]
[-0.12641354  0.01240198]
[-0.11533392  0.01107962]
[-0.10560615  0.00972778]
[-0.09725395  0.0083522 ]
[-0.0922961   0.00495785]
[-0.09074302  0.00155308]
[-0.09259788 -0.00185486]
[-0.0958569  -0.00325902]
[-0.10051325 -0.00465636]
[-0.10655681 -0.00604356]
[-0.11597372 -0.0094169 ]
[-0.12874083 -0.01276711]
[-0.14382379 -0.01508296]
[-0.16117763 -0.01735384]
[-0.18074486 -0.01956723]
[-0.20145349 -0.02070863]
[-0.22521928 -0.02376579]
[-0.25193581 -0.02671653]
[-0.28047164 -0.02853583]
[-0.31067348 -0.03020185]
[-0.34136586 -0.03069238]
[-0.37235792 -0.03099206]
[-0.40344576 -0.03108784]
[-0.43541536 -0.0319696 ]
[-0.46803865 -0.03262329]
[-0.50207671 -0.03403806]
[-0.53727608 -0.03519937]
[-0.57337289 -0.03609682]
[-0.60909779 -0.0357249 ]
[-0.64318845 -0.03409066]
[-0.67540131 -0.03221286]
[-0.70651459 -0.03111328]
[-0.73632383 -0.02980924]
[-0.76564374 -0.02931991]
[-0.79430369 -0.02865995]
[-0.82214928 -0.02784559]
[-0.84804333 -0.02589405]
[-0.87187046 -0.02382714]
[-0.89353552 -0.02166506]
[-0.91396154 -0.02042602]
[-0.93308462 -0.01912308]
[-0.94885278 -0.01576815]
[-0.96122895 -0.01237617]
[-0.97018781 -0.00895886]
[-0.97571308 -0.00552528]
[-0.97979563 -0.00408255]
[-0.98242911 -0.00263348]
[-9.82609640e-01 -1.80526792e-04]
[-0.98033695  0.00227269]
[-0.97461438  0.00572257]
[-0.96545085  0.00916353]
[-0.95486212  0.01058873]
[-0.9428687   0.01199343]
[-0.92849673  0.01437197]
[-0.9117816   0.01671513]
[-0.89176995  0.02001165]
[-0.86852518  0.02324477]
[-0.84413104  0.02439414]
[-0.81868663  0.02544441]
[-0.79230702  0.02637961]
[-0.76412338  0.02818364]
[-0.73428833  0.02983505]
[-0.70197624  0.03231209]
[-0.66738926  0.03458698]
[-0.63175699  0.03563227]
[-0.59532769  0.0364293 ]
[-0.55736457  0.03796312]
[-0.51814864  0.03921593]
[-0.47797358  0.04017506]
[-0.43713964  0.04083394]
[-0.3959469   0.04119274]
[-0.35568832  0.04025858]
[-0.31663648  0.03905184]
[-0.28003903  0.03659745]
[-0.24611002  0.03392901]
[-0.21303     0.03308002]
[-0.18095657  0.03207343]
[-0.15002372  0.03093285]
[-0.1223419   0.02768181]
[-0.09699359  0.02534832]
[-0.07404018  0.02295341]
[-0.05352535  0.02051483]
[-0.03547836  0.01804699]
[-0.01891723  0.01656114]
[-0.00385207  0.01506516]
[0.00871326 0.01256533]
[0.01877944 0.01006618]
[0.02534959 0.00657015]
[0.03042697 0.00507737]
[0.03401475 0.00358778]
[0.03611554 0.00210079]
[ 0.03573098 -0.00038455]
[ 0.03286078 -0.0028702 ]
[ 0.02650271 -0.00635807]
[ 0.01865254 -0.00785017]
[ 0.00930629 -0.00934626]
[-0.00153899 -0.01084528]
[-0.01388425 -0.01234525]
[-0.02972733 -0.01584309]
[-0.04906048 -0.01933315]
[-0.07086661 -0.02180612]
[-0.09411644 -0.02324984]
[-0.11876729 -0.02465084]
[-0.14676111 -0.02799383]
[-0.17701652 -0.0302554 ]
[-0.20942761 -0.03241109]
[-0.2438613  -0.03443369]
[-0.28115529 -0.03729398]
[-0.32111146 -0.03995618]
[-0.36249461 -0.04138314]
[-0.40503953 -0.04254493]
[-0.44945503 -0.04441549]
[-0.49542202 -0.045967  ]
[-0.54260009 -0.04717807]
[-0.58863573 -0.04603564]
[-0.63318668 -0.04455095]
[-0.67793045 -0.04474377]
[-0.72255764 -0.04462719]
[-0.76477968 -0.04222204]
[-0.8043466  -0.03956693]
[-0.84104819 -0.03670158]
[-0.87471282 -0.03366463]
[-0.90620475 -0.03149193]
[-0.935417   -0.02921225]
[-0.96326851 -0.02785151]
[-0.98969885 -0.02643034]
[-1.01466629 -0.02496744]
[-1.03814562 -0.02347933]
[-1.05912588 -0.02098026]
[-1.07760773 -0.01848186]
[-1.09359999 -0.01599225]
[-1.10711643 -0.01351644]
[-1.11717314 -0.01005672]
[-1.12578475 -0.0086116 ]
[-1.13296551 -0.00718076]
[-1.13772858 -0.00476306]
[-1.14008328 -0.0023547 ]
[-1.13903441e+00  1.04886260e-03]
[-1.13457984  0.00445458]
[-1.12871067  0.00586917]
[-1.12141588  0.00729479]
[-1.1106828   0.01073308]
[-1.09749493  0.01318787]
[-1.08083546  0.01665947]
[-1.06268871  0.01814675]
[-1.04304467  0.01964405]
[-1.02190081  0.02114385]
[-0.99726415  0.02463666]
[-0.96915549  0.02810866]
[-0.93861504  0.03054045]
[-0.90570606  0.03290898]
[-0.86951893  0.03618712]
[-0.83017864  0.03934029]
[-0.78784974  0.0423289 ]
[-0.74374012  0.04410962]
[-0.69809687  0.04564325]
[-0.65120384  0.04689303]
[-0.60437698  0.04682686]
[-0.5569502   0.04742678]
[-0.5092737  0.0476765]
[-0.4607046  0.0485691]
[-0.41160441  0.04910018]
[-0.36232847  0.04927594]
[-0.31421542  0.04811305]
[-0.26757149  0.04664393]
[-0.22266446  0.04490704]
[-0.17872009  0.04394437]
[-0.13592491  0.04279518]
[-0.09442474  0.04150017]
[-0.05432494  0.0400998 ]
[-0.01569201  0.03863293]
[0.02144369 0.0371357 ]
[0.05508456 0.03364087]
[0.08525949 0.03017493]
[0.11201575 0.02675626]
[0.13641185 0.0243961 ]
[0.15851438 0.02210254]
[0.17939431 0.02087992]
[0.19712763 0.01773332]
[0.21178552 0.01465789]
[0.22443127 0.01264574]
[0.23512258 0.01069131]
[0.24391046 0.00878788]
[0.2518383  0.00792783]
[0.25694634 0.00510804]
[0.25926106 0.00231472]
[0.25979461 0.00053355]
[ 0.25854978 -0.00124482]
[ 0.25652005 -0.00202974]
[ 0.25369477 -0.00282528]
[ 0.24805927 -0.0056355 ]
[ 0.23958465 -0.00847461]
[ 0.22822847 -0.01135618]
[ 0.21493574 -0.01329273]
[ 0.19964498 -0.01529077]
[ 0.18128937 -0.01835561]
[ 0.15979448 -0.02149489]
[ 0.13708139 -0.02271309]
[ 0.11207674 -0.02500465]
[ 0.08471208 -0.02736466]
[ 0.05592772 -0.02878436]
[ 0.02567846 -0.03024926]
[-0.00806338 -0.03374184]
[-0.0453045  -0.03724111]
[-0.08402255 -0.03871806]
[-0.12416161 -0.04013905]
[-0.16762922 -0.04346762]
[-0.21428733 -0.0466581 ]
[-0.26394639 -0.04965906]
[-0.3153618  -0.05141541]
[-0.36823936 -0.05287756]
[-0.42124039 -0.05300103]
[-0.4739971  -0.05275671]
[-0.52812446 -0.05412735]
[-0.58221786 -0.05409341]
[-0.63587389 -0.05365603]
[-0.68970369 -0.0538298 ]
[-0.74333862 -0.05363493]
[-0.79644231 -0.05310368]
[-0.84772063 -0.05127833]
[-0.89693341 -0.04921277]
[-0.94389593 -0.04696252]
[-0.98847754 -0.04458161]
[-1.03159784 -0.0431203 ]
[-1.07322088 -0.04162304]
[-1.11135154 -0.03813065]
[-1.14602835 -0.03467681]
[-1.17831425 -0.0322859 ]
[-1.2  0. ]
[-1.1977581  0.0022419]
[-1.19326692  0.00449118]
[-1.18651196  0.00675497]
[-1.17847218  0.00803978]
[-1.16912378  0.0093484 ]
[-1.15644076  0.01268301]
[-1.14039081  0.01604995]
[-1.12193792  0.01845288]
[-1.10104762  0.0208903 ]
[-1.07768987  0.02335775]
[-1.05084258  0.0268473 ]
[-1.02249543  0.02834715]
[-0.99265514  0.02984029]
[-0.95934825  0.03330689]
[-0.92362768  0.03572057]
[-0.88557693  0.03805075]
[-0.84431433  0.0412626 ]
[-0.80000068  0.04431365]
[-0.75484355  0.04515714]
[-0.70708788  0.04775567]
[-0.6570245   0.05006338]
[-0.60498693  0.05203757]
[-0.553345    0.05164193]
[-0.50248027  0.05086473]
[-0.45277382  0.04970645]
[-0.40459457  0.04817925]
[-0.35628901  0.04830556]
[-0.31018625  0.04610276]
[-0.26657695  0.0436093 ]
[-0.2247099   0.04186705]
[-0.18479598  0.03991392]
[-0.14700761  0.03778837]
[-0.11248004  0.03452758]
[-0.08131147  0.03116856]
[-0.0515689   0.02974258]
[-0.02329647  0.02827243]
[0.00148207 0.02477854]
[0.02276063 0.02127856]
[0.04054502 0.01778439]
[0.05684788 0.01630286]
[0.071687   0.01483913]
[0.08508372 0.01339672]
[0.09706144 0.01197772]
[0.1056444  0.00858296]
[0.11085186 0.00520747]
[0.1136963  0.00284444]
[0.11518477 0.00148846]
[0.11532101 0.00013624]
[ 0.11210538 -0.00321563]
[ 0.10552981 -0.00657557]
[ 0.09657848 -0.00895133]
[ 0.08523135 -0.01134713]
[ 0.0704655  -0.01476585]
[ 0.05225531 -0.0182102 ]
[ 0.03157577 -0.02067954]
[ 0.00840744 -0.02316833]
[-0.0172601  -0.02566754]
[-0.04642428 -0.02916418]
[-0.07806426 -0.03163998]
[-0.11213599 -0.03407173]
[-0.14756759 -0.0354316 ]
[-0.18425818 -0.03669059]
[-0.22307645 -0.03881827]
[-0.26385547 -0.04077902]
[-0.30539132 -0.04153585]
[-0.34744932 -0.042058  ]
[-0.3897678  -0.04231848]
[-0.43206326 -0.04229547]
[-0.47503665 -0.04297339]
[-0.51937297 -0.04433631]
[-0.56274097 -0.04336801]
[-0.60481609 -0.04207512]
[-0.64628808 -0.04147199]
[-0.68686054 -0.04057246]
[-0.72625691 -0.03939637]
[-0.76522527 -0.03896835]
[-0.80353601 -0.03831074]
[-0.83898546 -0.03544945]
[-0.87140696 -0.03242151]
[-0.90066814 -0.02926118]
[-0.926667   -0.02599886]
[-0.95032752 -0.02366052]
[-0.97259287 -0.02226535]
[-0.99342057 -0.0208277 ]
[-1.01078074 -0.01736017]
[-1.02465581 -0.01387507]
[-1.0350366  -0.01038079]
[-1.04391905 -0.00888245]
[-1.05130162 -0.00738257]
[-1.05618438 -0.00488276]
[-1.05756805 -0.00138367]
[-1.05545293  0.00211512]
[-1.05183858  0.00361435]
[-1.04672446  0.00511411]
[-1.03911035  0.00761411]
[-1.02899698  0.01011337]
[-1.01638733  0.01260965]
[-1.00028836  0.01609898]
[-0.98071409  0.01957426]
[-0.95968939  0.0210247 ]
[-0.93725035  0.02243905]
[-0.91144607  0.02580428]
[-0.88234626  0.02909981]
[-0.852046    0.03030026]
[-0.82066208  0.03138391]
[-0.78833362  0.03232846]
[-0.75522189  0.03311173]
[-0.72150945  0.03371244]
[-0.68739836  0.03411109]
[-0.65310763  0.03429074]
[-0.61786983  0.0352378 ]
[-0.58193438  0.03593544]
[-0.54656365  0.03537073]
[-0.51202082  0.03454283]
[-0.4785648   0.03345602]
[-0.44444552  0.03411929]
[-0.40991431  0.0345312 ]
[-0.37721931  0.032695  ]
[-0.34658721  0.0306321 ]
[-0.31822118  0.02836604]
[-0.29029985  0.02792133]
[-0.26298887  0.02731098]
[-0.23643933  0.02654953]
[-0.21278681  0.02365252]
[-0.19214198  0.02064483]
[-0.17459319  0.01754879]
[-0.15920923  0.01538396]
[-0.14604549  0.01316374]
[-0.13614562  0.00989988]
[-0.1285401   0.00760552]
[-0.12325099  0.00528911]
[-0.12029292  0.00295807]
[-0.11967383  0.0006191 ]
[-0.12239533 -0.0027215 ]
[-0.12845019 -0.00605486]
[-0.13782171 -0.00937152]
[-0.15048257 -0.01266086]
[-0.16439298 -0.0139104 ]
[-0.17950546 -0.01511248]
[-0.19676412 -0.01725866]
[-0.21609972 -0.0193356 ]
[-0.2384281  -0.02232838]
[-0.26364375 -0.02521565]
[-0.29161736 -0.02797361]
[-0.32019375 -0.02857638]
[-0.34920274 -0.02900899]
[-0.38046084 -0.0312581 ]
[-0.41375979 -0.03329895]
[-0.44886771 -0.03510791]
[-0.48553142 -0.03666371]
[-0.52248002 -0.0369486 ]
[-0.55943701 -0.03695699]
[-0.59712573 -0.03768872]
[-0.63526746 -0.03814173]
[-0.67158725 -0.03631979]
[-0.70683324 -0.03524598]
[-0.74077313 -0.0339399 ]
[-0.77319704 -0.0324239 ]
[-0.80391905 -0.03072201]
[-0.83377785 -0.0298588 ]
[-0.86263179 -0.02885395]
[-0.88935928 -0.02672748]
[-0.91386183 -0.02450255]
[-0.93506174 -0.02119991]
[-0.95390178 -0.01884004]
[-0.97033911 -0.01643733]
[-0.9853426  -0.01500349]
[-0.997889   -0.01254641]
[-1.00796271 -0.01007371]
[-1.01555372 -0.00759101]
[-1.01965599 -0.00410227]
[-1.02026678e+00 -6.10793783e-04]
[-1.01938573e+00  8.81051408e-04]
[-1.01701338  0.00237235]
[-1.01215126  0.00486211]
[-1.00480296  0.00734831]
[-0.99397484  0.01082811]
[-0.97967853  0.01429631]
[-0.96293332  0.0167452 ]
[-0.94376758  0.01916575]
[-0.92222122  0.02154636]
[-0.89834852  0.02387269]
[-0.87222097  0.02612755]
[-0.84293002  0.02929095]
[-0.81059397  0.03233605]
[-0.77536171  0.03523226]
[-0.7374157   0.03794601]
[-0.69797379  0.03944191]
[-0.65628291  0.04169088]
[-0.61262297  0.04365994]
[-0.56830326  0.04431971]
[-0.52364927  0.04465399]
[-0.4789949   0.04465437]
[-0.43367406  0.04532084]
[-0.3880195   0.04565455]
[-0.34235399  0.04566552]
[-0.29698181  0.04537218]
[-0.25218133  0.04480048]
[-0.20919887  0.04298245]
[-0.16824002  0.04095885]
[-0.12946945  0.03877058]
[-0.09301266  0.03645679]
[-0.05895917  0.03405349]
[-0.02736667  0.0315925 ]
[0.00173425 0.02910092]
[0.0283352  0.02660095]
[0.05244518 0.02410998]
[0.07508603 0.02264086]
[0.09629005 0.02120402]
[0.11509765 0.0188076 ]
[0.13155281 0.01645516]
[0.14470015 0.01314734]
[0.15457936 0.00987922]
[0.16322261 0.00864325]
[0.16965964 0.00643703]
[0.17391356 0.00425392]
[0.1770001  0.00308654]
[0.17893089 0.00193079]
[ 0.17771329 -0.0012176 ]
[ 0.17334265 -0.00437064]
[ 0.16680251 -0.00654015]
[ 0.15906889 -0.00773362]
[ 0.15011457 -0.00895432]
[ 0.13990951 -0.01020506]
[ 0.12642144 -0.01348806]
[ 0.10961104 -0.01681041]
[ 0.08943458 -0.02017646]
[ 0.06584757 -0.02358701]
[ 0.03880918 -0.02703839]
[ 0.00828772 -0.03052146]
[-0.02573298 -0.03402069]
[-0.06224622 -0.03651325]
[-0.10221601 -0.03996978]
[-0.14556917 -0.04335316]
[-0.1921877  -0.04661853]
[-0.24190209 -0.04971439]
[-0.29448655 -0.05258446]
[-0.34965722 -0.05517067]
[-0.40607404 -0.05641682]
[-0.46335415 -0.05728011]
[-0.52208364 -0.05872949]
[-0.58182449 -0.05974085]
[-0.64213087 -0.06030638]
[-0.70256687 -0.060436  ]
[-0.76272418 -0.06015731]
[-0.82023796 -0.05751378]
[-0.87680919 -0.05657123]
[-0.93219999 -0.0553908 ]
[-0.98623809 -0.0540381 ]
